"location"	"source"	"target"
"regions_onscreen_ironic_region_wuyuan_capital"	"五原"	""
"regions_onscreen_ironic_region_wuyuan_resource_1"	"宣威"	""
"regions_onscreen_ironic_region_xi_capital"	"觻得"	""
"regions_onscreen_ironic_region_xi_resource_1"	"西海"	""
"regions_onscreen_ironic_region_xiping_capital"	"西都"	""
"regions_onscreen_ironic_region_xiping_resource_1"	"南安"	""
"regions_onscreen_ironic_region_xiping_resource_2"	"獂道"	""
"regions_onscreen_ironic_region_ye_capital"	"濊"	""
"regions_onscreen_ironic_region_ye_resource_1"	"阿瑟罗"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_capital110516232"	"忱弥多礼"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_capital1473689601"	"忱弥多礼"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_capital1608389469"	"忱弥多礼"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_capital2079668697"	"忱弥多礼"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_capital315562577"	"忱弥多礼"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_resource_11706079891"	"耽罗"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_resource_118731723"	"耽罗"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_resource_1393828110"	"耽罗"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_resource_1511553072"	"耽罗"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_resource_1945947763"	"耽罗"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_resource_21147748437"	"韩多沙"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_resource_21859884564"	"韩多沙"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_resource_267677367"	"韩多沙"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_resource_2733627579"	"韩多沙"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_resource_298013302"	"韩多沙"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_resource_31351819889"	"古淳是"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_resource_31452577770"	"古淳是"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_resource_31533884636"	"古淳是"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_resource_31561167360"	"古淳是"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baek_resource_3943636290"	"古淳是"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baekje_capital156767879"	"伯济"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baekje_capital1757505690"	"伯济"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baekje_capital1926613802"	"伯济"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baekje_capital469565055"	"伯济"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baekje_capital750235320"	"伯济"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baekje_resource_11209582745"	"锦岘"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baekje_resource_11723649971"	"锦岘"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baekje_resource_11845527890"	"锦岘"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baekje_resource_1346838207"	"锦岘"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baekje_resource_1544851747"	"锦岘"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baekje_resource_21208139294"	"泗沘"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baekje_resource_21981792793"	"泗沘"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baekje_resource_2514201257"	"泗沘"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baekje_resource_2655827898"	"泗沘"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_baekje_resource_2861571828"	"泗沘"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongokjeo_capital1089484328"	"盖马"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongokjeo_capital1354141373"	"盖马"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongokjeo_capital1530085699"	"盖马"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongokjeo_capital406599945"	"盖马"	""
"regions_name_with_icon_path_ironic_region_hyunto_resource_1"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_baekje_resource_1"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_dongokjeo_resource_2"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_xi_resource_1"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_hyunto_resource_2"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_ye_resource_1"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_baek_resource_3"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_dongokjeo_resource_1"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_kimhae_capital"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_lelang_resource_1"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_xiping_resource_2"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_hanyang_capital"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_baek_capital"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_wuyuan_resource_1"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_hyunto_capital"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_gyeongju_resource_1"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_dongokjeo_capital"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_jinbeongun_resource_2"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_wuwei_resource_3"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_hanseong_resource_1"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_wuyuan_capital"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_gyeongju_capital"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_jinbeongun_resource_1"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_kimhae_resource_1"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_xi_capital"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_baek_resource_2"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_xiping_capital"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_baek_resource_1"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_hanseong_capital"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_xiping_resource_1"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_dongye_resource_1"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_baekje_capital"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_baekje_resource_2"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_lelang_capital"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_hanyang_resource_1"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_hanseong_resource_2"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_jinbeongun_capital"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_dongye_capital"	"/ui/skins/default/placeholder.png"	""
"regions_name_with_icon_path_ironic_region_ye_capital"	"/ui/skins/default/placeholder.png"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongokjeo_capital757283157"	"盖马"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongokjeo_resource_11003798269"	"句茶"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongokjeo_resource_11131273243"	"句茶"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongokjeo_resource_11620931397"	"句茶"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongokjeo_resource_1240708683"	"句茶"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongokjeo_resource_1505729867"	"句茶"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongokjeo_resource_21474085718"	"国内"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongokjeo_resource_21611663456"	"国内"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongokjeo_resource_21815471003"	"国内"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongokjeo_resource_2337610145"	"国内"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongokjeo_resource_2789467934"	"国内"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongye_capital1109879571"	"东濊"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongye_capital1252469946"	"东濊"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongye_capital1548084839"	"东濊"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongye_capital171860608"	"东濊"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongye_capital2146235460"	"东濊"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongye_resource_11362842743"	"纥升骨"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongye_resource_11625988670"	"纥升骨"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongye_resource_11708250057"	"纥升骨"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongye_resource_1535035767"	"纥升骨"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_dongye_resource_1759351092"	"纥升骨"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_gyeongju_capital1085715503"	"斯卢"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_gyeongju_capital1628639390"	"斯卢"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_gyeongju_capital2034749981"	"斯卢"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_gyeongju_capital618195966"	"斯卢"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_gyeongju_capital717138417"	"斯卢"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_gyeongju_resource_11153943444"	"达伐"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_gyeongju_resource_11536653913"	"达伐"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_gyeongju_resource_1158880551"	"达伐"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_gyeongju_resource_11849844677"	"达伐"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_gyeongju_resource_1216547754"	"达伐"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanseong_capital1296468332"	"汉阳"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanseong_capital1418986545"	"汉阳"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanseong_capital1943010098"	"汉阳"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanseong_capital4636368"	"汉阳"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanseong_capital472305100"	"汉阳"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanseong_resource_11149477906"	"弥邹忽"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanseong_resource_12121624870"	"弥邹忽"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanseong_resource_1470301299"	"弥邹忽"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanseong_resource_1472891173"	"弥邹忽"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanseong_resource_1635903228"	"弥邹忽"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanseong_resource_21076118672"	"伐力川"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanseong_resource_21618414475"	"伐力川"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanseong_resource_21694438650"	"伐力川"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanseong_resource_22043567488"	"伐力川"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanseong_resource_2984243000"	"伐力川"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanyang_capital1671514710"	"敦煌"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanyang_capital1731786262"	"敦煌"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanyang_capital2131033930"	"敦煌"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanyang_capital223347088"	"敦煌"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanyang_capital284670273"	"敦煌"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanyang_resource_12030402237"	"酒泉"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanyang_resource_1384269724"	"酒泉"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanyang_resource_1561729780"	"酒泉"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanyang_resource_1769259608"	"酒泉"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hanyang_resource_1912434929"	"酒泉"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hyunto_capital103377977"	"玄菟"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hyunto_capital1247982664"	"玄菟"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hyunto_capital1400175629"	"玄菟"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hyunto_capital1555014647"	"玄菟"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hyunto_capital498109032"	"玄菟"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hyunto_resource_11160816363"	"辽队"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hyunto_resource_11497055860"	"辽队"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hyunto_resource_1463498183"	"辽队"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hyunto_resource_1633982841"	"辽队"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hyunto_resource_1699451738"	"辽队"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hyunto_resource_21072488275"	"昌黎"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hyunto_resource_21222867316"	"昌黎"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hyunto_resource_21941941701"	"昌黎"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hyunto_resource_21962323089"	"昌黎"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_hyunto_resource_2706575987"	"昌黎"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_jinbeongun_capital1075463545"	"带方"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_jinbeongun_capital1575470274"	"带方"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_jinbeongun_capital1924644099"	"带方"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_jinbeongun_capital1960669241"	"带方"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_jinbeongun_capital229944539"	"带方"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_jinbeongun_resource_11089142028"	"列口"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_jinbeongun_resource_11243528581"	"列口"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_jinbeongun_resource_11794011334"	"列口"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_jinbeongun_resource_11962837080"	"列口"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_jinbeongun_resource_1708585967"	"列口"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_jinbeongun_resource_21269225049"	"长岑"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_jinbeongun_resource_21560485542"	"长岑"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_jinbeongun_resource_2453469440"	"长岑"	""
"start_pos_settlements_onscreen_name_settlement:ironic_region_jinbeongun_resource_2469251810"	"长岑"	""
